tamanho,banheiros,quartos,preco
0.9343,0.4,0.6667,0.709394
0.8543,0.2,0.5,0.607808
0.4114,0.8,0.1667,0.325386
0.4714,0.4,0.1667,0.371905
0.9914,0.2,0.1667,0.704712
0.7314,0.4,0.3333,0.518746
0.5714,0.8,0.6667,0.441814
0.7857,0.6,0.6667,0.576686
0.74,0.6,0.3333,0.559577
0.6,1.0,0.6667,0.480888
0.2686,1.0,0.5,0.258697
0.7286,1.0,0.5,0.555212
0.28,0.4,0.3333,0.219084
0.5543,1.0,0.3333,0.418544
0.2171,0.4,1.0,0.194832
0.1886,0.2,0.3333,0.176981
0.8886,0.2,0.3333,0.65083
0.7886,0.6,0.1667,0.596229
0.8086,0.6,0.8333,0.622277
0.6571,0.6,0.1667,0.475751
0.2857,1.0,0.6667,0.249164
0.1486,0.8,0.3333,0.126156
0.8543,1.0,0.3333,0.640344
0.6343,0.2,0.6667,0.491202
0.7743,0.4,1.0,0.595446
0.8886,0.8,0.6667,0.679677
0.5343,0.6,0.5,0.406219
0.3343,0.6,0.5,0.270267
0.5486,0.6,0.3333,0.403394
0.2229,0.8,0.3333,0.207925
0.8,0.6,0.8333,0.613147
0.8657,0.8,0.8333,0.688268
0.2914,0.4,1.0,0.254768
0.3171,0.6,0.5,0.283002
0.1686,0.2,0.5,0.128346
0.3429,1.0,0.8333,0.290162
0.7486,0.2,0.5,0.546435
0.4686,1.0,1.0,0.402888
0.5857,0.6,0.3333,0.422471
0.5629,0.8,0.6667,0.43696
0.7143,0.2,0.1667,0.517403
0.2971,0.6,0.5,0.244309
0.4657,0.4,1.0,0.395261
0.4543,1.0,1.0,0.366424
0.9314,0.2,0.1667,0.673413
0.8,0.6,0.8333,0.616649
0.7,0.2,1.0,0.526081
0.3229,0.2,0.8333,0.291259
0.2457,0.6,0.1667,0.196518
0.7371,0.2,0.1667,0.510382
0.4229,0.8,0.6667,0.347593
0.4,0.2,1.0,0.327057
0.7514,0.2,0.5,0.554976
0.6886,0.8,0.8333,0.559041
0.8114,0.4,0.3333,0.598673
0.5229,0.8,0.5,0.401624
0.14,0.2,1.0,0.123938
0.7086,0.8,0.1667,0.51122
0.7086,0.8,0.1667,0.501313
0.4371,0.6,1.0,0.369295
0.3229,0.8,0.1667,0.233482
0.4829,1.0,0.3333,0.37344
0.1657,0.8,1.0,0.169676
0.6686,0.6,1.0,0.528304
0.62,0.6,0.3333,0.474215
0.1343,1.0,0.6667,0.153346
0.4343,0.2,0.3333,0.318966
0.1886,0.4,0.5,0.151507
0.4343,1.0,0.1667,0.33522
0.9143,0.4,0.8333,0.679002
0.3543,0.2,1.0,0.31609
0.9829,0.8,1.0,0.76236
0.9229,0.2,0.6667,0.686818
0.5114,0.2,0.5,0.373783
0.7114,1.0,0.5,0.562176
0.2257,1.0,1.0,0.237567
0.26,0.8,0.1667,0.205788
0.6571,0.2,0.5,0.493232
0.6,1.0,1.0,0.471872
0.7543,0.8,0.1667,0.545777
0.8886,0.4,1.0,0.70191
0.2086,0.4,0.1667,0.152982
0.2829,0.8,0.8333,0.261001
0.9086,0.8,0.1667,0.659865
0.14,1.0,1.0,0.172486
0.2857,0.6,0.1667,0.203979
0.9914,0.2,0.3333,0.720488
0.5714,0.8,1.0,0.475257
0.9914,0.8,0.8333,0.771405
0.1229,0.4,0.5,0.123344
0.5657,0.2,0.5,0.43221
0.9,0.2,0.8333,0.65315
0.0971,0.2,0.6667,0.082364
0.9029,1.0,0.3333,0.69592
0.5314,0.4,0.8333,0.434796
0.4486,0.2,0.1667,0.322964
0.5314,0.8,0.8333,0.430353
0.7829,0.2,1.0,0.617741
0.7114,0.4,0.3333,0.522115
0.6143,0.6,0.1667,0.450916
0.6714,0.2,0.1667,0.492898
0.22,0.6,0.5,0.187844
0.28,0.6,0.5,0.25396
0.5686,1.0,1.0,0.466939
0.4714,0.2,0.1667,0.358628
0.9686,0.2,0.8333,0.713938
0.8143,0.2,0.8333,0.597462
0.5829,0.6,0.1667,0.448741
0.7486,0.4,0.5,0.572025
0.98,0.2,0.8333,0.730605
0.6571,0.4,0.5,0.48655
0.3057,0.4,1.0,0.248817
0.2457,0.4,0.1667,0.195965
0.8314,0.8,0.5,0.629314
0.8857,0.8,0.1667,0.639115
0.7371,0.6,0.1667,0.553609
0.5629,0.2,0.5,0.425846
0.3314,0.4,0.8333,0.276239
0.9229,1.0,0.5,0.67518
0.3086,0.2,0.5,0.265416
0.7286,0.8,0.1667,0.538108
0.4629,0.4,1.0,0.384464
0.4,0.2,0.3333,0.276427
0.3657,1.0,1.0,0.335612
0.2057,1.0,0.1667,0.195055
0.7914,0.4,0.6667,0.608729
0.7943,0.6,0.6667,0.617085
0.6229,0.6,0.3333,0.471449
0.7286,0.4,0.6667,0.571353
0.4257,1.0,0.1667,0.323391
0.4714,0.4,0.8333,0.37559
0.2143,0.8,0.3333,0.209816
0.9743,0.2,0.6667,0.727306
0.1629,0.6,0.5,0.143406
0.28,1.0,0.6667,0.243747
0.7343,0.8,0.3333,0.545845
0.3229,0.8,0.1667,0.261116
0.7943,0.2,0.6667,0.578815
0.9257,0.4,0.1667,0.656011
0.5429,1.0,0.5,0.441113
0.1,0.4,0.6667,0.109769
0.7943,0.8,0.8333,0.618329
0.9714,0.8,0.5,0.714573
0.9343,0.6,1.0,0.724971
0.2914,0.4,0.8333,0.232559
0.1571,0.8,0.8333,0.163127
0.3743,0.2,0.5,0.275031
0.1714,0.2,0.5,0.164235
0.2457,0.2,0.1667,0.16579
0.2514,0.6,0.5,0.237751
0.7971,0.6,1.0,0.595261
0.1743,0.4,0.8333,0.187815
0.5914,0.8,0.6667,0.454818
0.3571,0.8,0.6667,0.285523
0.12,0.2,1.0,0.135624
0.2057,0.2,0.8333,0.165729
0.3886,1.0,1.0,0.366567
0.3343,0.4,0.3333,0.239839
0.96,0.2,0.3333,0.703908
0.5029,0.6,0.6667,0.380553
0.4829,0.8,0.1667,0.370655
0.2771,0.4,0.6667,0.22673
0.4229,0.8,0.3333,0.334964
0.7714,0.2,0.5,0.576311
0.1286,1.0,0.3333,0.152347
0.24,0.8,0.1667,0.185309
0.7543,0.2,0.6667,0.543215
0.6629,0.6,0.8333,0.500807
0.9914,0.8,0.6667,0.738196
0.7914,0.2,0.1667,0.567777
0.2829,0.2,0.3333,0.222024
0.9543,1.0,0.8333,0.742066
0.96,0.6,0.3333,0.700669
0.34,1.0,0.5,0.304858
0.7629,0.2,0.1667,0.55135
0.2771,0.4,0.6667,0.23926
0.3257,0.6,0.5,0.264531
0.8629,1.0,0.6667,0.672048
0.7371,0.4,0.1667,0.51603
0.2286,0.6,1.0,0.236861
0.4514,0.8,1.0,0.363678
0.1943,0.8,0.1667,0.163589
0.8743,0.2,0.8333,0.679339
0.5171,1.0,0.8333,0.401174
0.94,0.4,0.3333,0.694378
0.3629,1.0,1.0,0.307861
0.6029,1.0,0.3333,0.468203
0.7971,0.2,0.3333,0.59568
0.7286,0.6,0.1667,0.522254
0.9514,0.6,0.6667,0.721182
0.28,1.0,1.0,0.282125
0.44,0.4,0.3333,0.330184
0.4514,1.0,0.6667,0.381462
0.2029,0.4,0.3333,0.152118
0.9743,0.8,0.8333,0.738912
0.1829,0.8,0.6667,0.170255
0.5657,1.0,1.0,0.467671
0.4771,0.2,0.8333,0.394973
0.5886,0.6,0.3333,0.449719
0.5971,0.2,0.8333,0.448761
0.8971,0.8,0.6667,0.695879
0.9286,0.8,0.5,0.683
0.9086,0.8,0.5,0.667844
0.7543,0.6,0.8333,0.562496
0.3771,0.2,0.5,0.290784
0.1771,0.8,0.6667,0.194182
0.9543,0.8,0.5,0.697385
0.36,0.4,0.3333,0.276805
0.5229,1.0,0.5,0.427094
0.4257,0.4,1.0,0.32929
0.1029,0.2,0.5,0.095925
0.8086,0.2,0.6667,0.607576
0.1857,0.2,0.6667,0.141216
0.5,0.2,0.8333,0.375014
0.3743,0.2,0.1667,0.275189
0.5571,0.2,0.6667,0.401469
0.4057,0.8,0.1667,0.318654
0.76,0.2,0.6667,0.565878
0.92,0.6,0.8333,0.674658
0.3229,0.8,0.6667,0.262939
0.6514,0.8,0.3333,0.478538
0.3086,0.4,0.1667,0.227395
0.52,0.6,0.8333,0.400051
0.2714,0.2,0.6667,0.245134
0.4057,1.0,1.0,0.337074
0.6829,0.8,0.1667,0.483187
0.3771,0.6,0.6667,0.326568
0.44,0.4,0.8333,0.341541
0.9457,0.6,1.0,0.704732
0.7714,0.4,0.6667,0.586619
0.2543,0.6,0.1667,0.205918
0.7714,0.2,1.0,0.583722
0.1857,0.8,0.3333,0.183923
0.9486,0.2,0.6667,0.699809
0.2743,1.0,0.6667,0.25157
0.6571,1.0,0.6667,0.538771
0.3114,0.8,1.0,0.276296
0.7343,0.2,1.0,0.560711
0.4371,0.4,0.3333,0.344002
0.4171,0.2,1.0,0.341363
0.1086,0.8,0.5,0.121248
0.5229,1.0,1.0,0.420847
0.1429,0.4,0.6667,0.117412
0.6857,0.4,0.8333,0.513178
0.8571,0.6,0.6667,0.63035
0.9114,1.0,0.8333,0.69951
0.6629,0.2,1.0,0.492117
0.94,0.8,0.6667,0.709997
0.3086,1.0,0.6667,0.288601
0.6429,0.8,1.0,0.508501
0.9771,0.6,0.8333,0.746662
0.7086,1.0,0.5,0.568341
0.7229,0.4,0.8333,0.57807
0.2543,0.2,0.5,0.184804
0.48,0.2,0.5,0.361737
0.4686,0.2,0.1667,0.337853
0.8943,0.2,0.8333,0.665998
0.4857,1.0,0.6667,0.382495
0.8886,0.6,1.0,0.693643
0.3886,0.6,0.6667,0.299608
0.4486,1.0,0.1667,0.340531
0.86,0.6,0.6667,0.635916
0.7229,0.8,0.1667,0.522255
0.9514,0.4,0.3333,0.668489
0.1657,0.6,0.5,0.152131
0.1743,1.0,0.8333,0.206076
0.2943,1.0,0.8333,0.270244
0.5371,0.2,0.3333,0.413208
0.9343,0.6,0.1667,0.681697
0.1571,0.4,0.3333,0.152424
0.5086,0.4,0.3333,0.397733
0.9057,1.0,0.5,0.685447
0.4429,0.8,0.3333,0.334575
0.1943,0.2,0.6667,0.189127
0.2114,0.2,0.3333,0.153127
0.3171,0.4,1.0,0.289067
0.3486,0.8,0.5,0.310254
0.1143,0.2,1.0,0.121194
0.5971,0.8,0.1667,0.424059
0.7314,1.0,1.0,0.559532
0.8743,0.4,0.8333,0.68001
0.3143,0.8,0.3333,0.278359
0.32,0.8,0.3333,0.236513
0.8657,0.8,0.6667,0.674625
0.5914,1.0,0.3333,0.47166
0.8829,0.2,1.0,0.683821
0.1229,0.8,0.3333,0.126109
0.2314,0.8,0.1667,0.195946
0.4057,0.6,0.1667,0.316591
0.5114,0.8,1.0,0.426814
0.3657,0.8,0.8333,0.327462
0.3457,1.0,1.0,0.33042
0.6171,0.4,0.3333,0.47225
0.5857,0.4,0.6667,0.466741
0.3057,1.0,0.5,0.27446
0.8629,0.4,0.5,0.636973
0.5714,0.6,0.1667,0.420695
0.28,1.0,0.1667,0.234413
0.3229,1.0,0.1667,0.26141
0.5886,0.6,0.3333,0.425225
0.6114,1.0,1.0,0.478885
0.7686,0.8,0.3333,0.593065
0.2057,0.2,0.5,0.164628
0.8114,1.0,1.0,0.619923
0.4514,0.6,0.6667,0.336749
0.84,0.4,0.8333,0.624362
0.2057,0.4,0.8333,0.183418
0.8657,0.8,1.0,0.67736
0.9743,0.4,0.3333,0.701221
0.2343,0.4,0.5,0.182382
0.2286,1.0,0.5,0.208986
0.6457,1.0,1.0,0.499629
0.5886,0.8,0.6667,0.460512
0.9371,0.6,1.0,0.71143
0.5657,1.0,1.0,0.482631
0.5343,1.0,0.3333,0.42279
0.9171,0.8,0.1667,0.690182
0.6457,0.2,0.5,0.466292
0.82,0.8,0.3333,0.593117
0.3029,0.4,1.0,0.254063
0.0886,0.6,0.3333,0.103259
0.9057,0.4,0.5,0.664378
0.28,0.8,1.0,0.277577
0.3114,0.2,0.5,0.224885
0.72,1.0,0.6667,0.561847
0.5314,0.4,0.1667,0.406283
0.6714,0.4,0.8333,0.515671
0.6229,0.8,0.3333,0.480485
0.1343,0.4,1.0,0.129527
0.2771,0.6,0.3333,0.21384
0.2914,0.2,0.5,0.239976
0.1514,0.2,1.0,0.15679
0.6543,0.6,0.1667,0.456051
0.9286,0.2,0.3333,0.681302
0.7686,0.6,1.0,0.600951
0.4143,1.0,0.8333,0.366783
0.2629,0.6,0.6667,0.204217
0.4371,0.2,0.6667,0.320586
0.3057,0.4,0.5,0.269352
0.5743,0.4,0.1667,0.416967
0.6943,0.6,1.0,0.532257
0.8343,0.6,0.5,0.611464
0.7286,1.0,0.3333,0.544226
0.2457,0.4,0.5,0.180532
0.8686,0.2,0.5,0.639698
0.8086,0.8,0.8333,0.611015
0.5886,0.6,0.6667,0.436126
0.2543,1.0,0.8333,0.228208
0.2086,0.2,0.5,0.191144
0.0857,0.2,1.0,0.134231
0.9457,0.8,0.1667,0.697206
0.3971,0.6,0.6667,0.311572
0.6886,0.4,0.1667,0.497567
0.2229,0.2,0.5,0.189592
0.5657,1.0,0.3333,0.429818
0.2743,0.2,0.6667,0.229183
0.9914,1.0,0.6667,0.754862
0.8514,0.2,0.1667,0.600978
0.7514,1.0,1.0,0.607195
0.8657,0.8,0.1667,0.630982
0.7771,0.8,0.8333,0.588948
0.7486,0.6,0.5,0.550027
0.9371,0.4,1.0,0.690477
0.1514,0.6,0.3333,0.127443
0.7657,0.2,0.8333,0.593137
0.7486,0.6,0.8333,0.592472
0.4057,0.6,0.6667,0.326529
0.7943,0.8,0.1667,0.592981
0.8429,0.8,1.0,0.677137
0.7057,0.6,0.8333,0.536171
0.24,0.8,0.5,0.23324
0.2743,0.6,0.8333,0.221998
0.5457,0.8,0.8333,0.428717
0.3,0.4,0.3333,0.248084
0.8943,0.2,0.5,0.637486
0.6714,0.4,1.0,0.532411
0.7571,1.0,0.3333,0.554133
0.8143,1.0,0.6667,0.626749
0.3857,0.8,0.6667,0.335952
0.7743,0.6,0.3333,0.579617
0.1143,0.2,0.6667,0.09864
0.8714,0.2,0.8333,0.659768
0.2171,0.8,0.5,0.214145
0.6571,1.0,0.6667,0.538614
0.5629,0.8,0.3333,0.4155
0.8229,0.4,0.8333,0.618941
0.5743,1.0,1.0,0.462987
0.1571,1.0,0.1667,0.129687
0.1686,0.2,0.3333,0.133306
0.34,0.2,1.0,0.296308
0.5229,0.6,0.6667,0.400798
0.6457,0.4,0.1667,0.472963
0.8029,0.8,0.5,0.597734
0.2371,0.2,0.1667,0.202998
0.34,1.0,0.8333,0.325209
0.9,0.6,0.8333,0.681403
0.96,0.6,1.0,0.721503
0.7886,0.6,0.3333,0.602576
0.3143,0.8,0.5,0.284886
0.9971,0.6,0.3333,0.707429
0.4686,1.0,0.1667,0.368036
0.9943,1.0,0.6667,0.75209
0.6371,0.8,0.3333,0.494362
0.8714,1.0,0.8333,0.672512
0.5829,1.0,1.0,0.488936
0.76,0.4,0.5,0.56011
0.3486,0.6,0.8333,0.283284
0.8571,0.6,0.5,0.649441
0.1857,1.0,1.0,0.219275
0.5229,0.6,0.5,0.393673
0.8657,1.0,0.6667,0.647107
0.1543,0.8,0.6667,0.158305
0.9543,0.6,0.8333,0.713824
0.8314,0.8,0.1667,0.60822
0.2686,0.6,0.5,0.224138
0.98,0.4,0.1667,0.699286
0.0943,0.6,0.6667,0.096986
0.26,0.2,0.1667,0.175712
0.8114,0.2,0.8333,0.596871
0.9314,1.0,1.0,0.728441
0.8171,0.2,0.6667,0.603506
0.9429,0.6,0.8333,0.703796
0.5543,0.2,1.0,0.446792
0.1286,0.2,0.3333,0.127707
0.8514,0.4,0.6667,0.624445
0.8657,0.8,0.6667,0.638687
0.74,0.8,0.6667,0.566349
0.6943,0.4,0.8333,0.533474
0.86,0.2,0.5,0.635134
0.7686,0.4,1.0,0.598028
0.2543,0.8,0.8333,0.232795
0.8743,0.6,0.5,0.668967
0.8857,0.6,0.1667,0.621228
0.2057,0.8,0.6667,0.181569
0.9714,0.6,0.6667,0.745761
0.4143,0.8,0.8333,0.340164
0.7114,0.4,0.1667,0.506768
0.6429,0.2,0.8333,0.492405
0.9257,0.4,0.3333,0.678117
0.2257,0.4,0.8333,0.197453
0.9714,0.8,0.5,0.729535
0.7657,1.0,0.6667,0.606679
0.3371,0.6,0.1667,0.234832
0.5029,1.0,0.8333,0.391954
0.5543,0.4,1.0,0.443352
0.0943,0.2,0.6667,0.103091
0.5429,0.6,0.5,0.403004
0.0857,0.4,0.8333,0.123599
0.5743,0.2,0.3333,0.423543
0.3771,0.6,0.1667,0.269099
0.7629,0.4,0.8333,0.557731
0.2857,0.4,0.6667,0.261765
0.2543,0.8,0.1667,0.202528
0.96,0.8,1.0,0.712732
0.8371,0.8,0.1667,0.621896
0.3057,1.0,0.1667,0.223896
0.2886,0.6,0.6667,0.239923
0.84,0.4,0.3333,0.590071
0.9257,0.2,0.1667,0.652634
0.6857,0.2,0.3333,0.518438
0.72,0.6,0.8333,0.56437
0.8114,0.2,0.8333,0.602595
0.4914,1.0,1.0,0.430754
0.7114,0.8,1.0,0.571809
0.9514,0.8,0.5,0.692532
0.7686,0.4,0.6667,0.595065
0.4457,0.8,0.8333,0.365395
0.6771,1.0,0.5,0.528097
0.1686,0.4,0.6667,0.170381
0.2514,0.2,1.0,0.212765
0.3171,0.2,0.3333,0.245957
0.4029,0.6,0.3333,0.30728
0.9057,0.8,0.3333,0.678508
0.8429,1.0,0.3333,0.621873
0.82,0.4,0.8333,0.613213
0.3743,0.6,0.6667,0.326427
0.9371,0.8,0.3333,0.702994
0.5371,0.2,0.8333,0.435507
0.5429,0.6,0.8333,0.425584
0.44,1.0,1.0,0.353218
0.9114,0.4,1.0,0.681086
0.2029,0.8,1.0,0.223792
0.7571,0.6,1.0,0.60356
0.72,0.4,0.6667,0.563209
0.7857,0.2,0.5,0.589899
0.6686,0.6,0.1667,0.471672
0.2486,0.8,1.0,0.241014
0.5543,0.2,1.0,0.430892
0.3829,0.4,0.5,0.311107
0.26,0.4,0.1667,0.194209
0.6457,0.8,0.6667,0.501316
0.8514,0.4,0.8333,0.668184
0.1657,1.0,0.1667,0.137007
0.94,0.8,0.1667,0.710121
0.9629,0.4,0.3333,0.700102
0.8686,0.4,1.0,0.651889
0.98,1.0,1.0,0.772137
0.5057,0.4,0.6667,0.405456
0.5,0.2,0.1667,0.375105
0.3143,0.6,0.8333,0.271207
0.7,0.2,0.6667,0.527119
0.3057,0.4,0.6667,0.25226
0.68,0.6,0.3333,0.511619
0.6514,0.6,0.8333,0.512695
0.2457,0.2,0.8333,0.235776
0.4829,0.6,0.8333,0.381821
0.44,0.2,0.3333,0.322304
0.3,1.0,1.0,0.277361
0.1371,1.0,0.1667,0.122858
0.4229,1.0,0.5,0.334339
0.6029,0.8,0.6667,0.494065
0.74,0.4,0.8333,0.587484
0.4,0.2,0.8333,0.303598
0.5914,0.8,0.1667,0.43153
0.5229,1.0,0.6667,0.42549
0.9,1.0,0.8333,0.710899
0.2114,0.4,0.1667,0.149611
0.7971,0.6,0.3333,0.581446
0.1086,1.0,0.3333,0.091611
0.8629,1.0,0.8333,0.685324
0.3943,0.8,0.1667,0.316942
0.7143,1.0,0.1667,0.540777
0.6914,0.2,0.8333,0.50812
0.6657,0.6,0.8333,0.505131
0.6629,0.4,0.1667,0.476955
0.5314,0.4,0.5,0.392731
0.5229,1.0,0.6667,0.413587
0.7457,1.0,0.8333,0.563512
0.8971,0.6,0.1667,0.626498
0.4314,0.6,0.3333,0.325636
0.4343,1.0,0.1667,0.35046
0.2429,0.6,0.1667,0.177586
0.3857,0.2,0.8333,0.305675
0.3114,0.6,0.8333,0.287286
0.9371,0.8,0.1667,0.693867
0.7343,0.4,0.6667,0.55352
0.7171,1.0,1.0,0.595066
0.9914,0.2,0.8333,0.725538
0.4543,0.4,0.5,0.332873
0.46,0.8,0.3333,0.368638
0.6571,0.8,0.6667,0.523394
0.3343,0.6,0.5,0.294754
0.5829,0.8,0.3333,0.454078
0.1343,0.6,1.0,0.161658
0.4229,1.0,0.3333,0.344645
0.8886,0.4,0.5,0.648933
0.48,0.8,0.6667,0.375299
0.4686,0.8,0.5,0.372122
0.2743,0.8,0.3333,0.212277
0.7457,1.0,0.1667,0.565515
0.8286,0.8,1.0,0.638325
0.3657,1.0,0.1667,0.267623
0.96,0.8,0.1667,0.707489
0.4886,0.2,0.6667,0.364305
0.1371,1.0,0.6667,0.151219
0.7143,0.8,0.3333,0.534484
0.2657,0.2,0.5,0.191488
0.9086,0.2,0.8333,0.678231
0.7,0.8,0.1667,0.536121
0.3486,1.0,0.1667,0.300725
0.2714,1.0,0.3333,0.250806
0.4314,1.0,0.8333,0.341811
0.64,0.2,0.6667,0.478519
0.7371,1.0,0.8333,0.559504
0.2029,0.2,0.3333,0.144817
0.9371,0.4,0.3333,0.664331
0.6886,0.4,0.3333,0.501337
0.6,0.6,0.1667,0.449521
0.2686,0.2,0.6667,0.229308
0.4514,0.4,1.0,0.367306
0.6,0.4,0.8333,0.459301
0.7543,0.2,0.3333,0.561119
0.84,0.8,0.8333,0.668921
0.9857,0.8,0.6667,0.729112
0.5743,0.8,0.5,0.44813
0.9086,0.2,0.8333,0.675017
0.8114,0.4,0.1667,0.580894
0.8429,0.4,1.0,0.659669
0.7771,0.2,0.3333,0.554067
0.5314,0.2,0.5,0.414311
0.9971,0.4,0.1667,0.739961
0.7829,1.0,0.1667,0.581052
0.5057,1.0,0.6667,0.390439
0.8514,0.2,0.1667,0.625112
0.9114,0.8,0.1667,0.645314
0.84,0.4,0.1667,0.619482
0.36,0.2,0.8333,0.288506
0.9743,0.8,0.5,0.741729
0.4486,0.6,0.8333,0.388602
0.9914,0.4,0.6667,0.729862
0.9314,0.4,0.6667,0.702194
0.9829,1.0,0.1667,0.743823
0.5143,0.4,0.3333,0.36053
0.9686,0.4,0.6667,0.736556
0.1229,1.0,0.3333,0.11917
0.1514,0.4,0.5,0.138762
0.4914,1.0,1.0,0.426632
0.7,0.2,0.5,0.505328
0.1229,0.4,0.6667,0.13453
0.5171,0.6,0.6667,0.407886
0.14,0.8,1.0,0.159319
0.8829,0.2,0.8333,0.646834
0.8629,0.6,0.6667,0.66019
0.9114,0.4,0.3333,0.66972
0.6257,0.8,1.0,0.504254
0.5229,0.4,0.5,0.385535
0.1171,0.4,0.6667,0.115548
0.84,0.6,0.3333,0.600413
0.8086,0.2,0.5,0.594514
0.7571,0.4,1.0,0.579181
0.8486,0.6,0.6667,0.649165
0.8686,0.4,1.0,0.66162
0.16,0.8,0.5,0.154172
0.46,0.6,0.6667,0.373496
0.7257,0.8,0.6667,0.546782
0.5,0.8,0.6667,0.378463
0.3143,0.4,0.6667,0.274201
0.1771,0.8,0.1667,0.127698
0.4686,0.4,0.6667,0.36747
0.4657,0.8,0.3333,0.336209
0.1914,1.0,1.0,0.186156
0.8514,0.8,0.6667,0.65876
0.8286,0.2,0.8333,0.629543
0.1771,0.6,0.3333,0.159365
0.8971,0.8,0.6667,0.668944
0.2771,1.0,0.8333,0.266999
0.86,0.2,0.5,0.634175
0.2771,0.8,1.0,0.235693
0.46,0.4,1.0,0.352403
0.7543,0.8,0.6667,0.566043
0.6257,0.8,0.3333,0.477714
0.1,0.8,1.0,0.119003
0.6829,0.8,0.8333,0.520152
0.5029,0.2,0.1667,0.368806
0.86,0.6,0.3333,0.633277
0.6229,0.2,0.6667,0.476607
0.2343,1.0,0.3333,0.181154
0.8486,0.6,0.1667,0.605583
0.82,0.2,0.5,0.581112
0.28,1.0,0.5,0.261713
0.8229,0.4,1.0,0.641968
0.7029,0.6,0.8333,0.525687
0.4429,1.0,1.0,0.395166
0.3657,0.8,0.8333,0.324634
0.2543,0.6,0.5,0.205354
0.2114,0.2,0.1667,0.179672
0.5286,0.8,0.3333,0.382765
0.5343,1.0,0.5,0.422488
0.1486,0.6,0.1667,0.149173
0.8486,0.8,0.1667,0.622868
0.3229,1.0,0.5,0.270168
0.8686,1.0,0.5,0.650567
0.7971,1.0,0.6667,0.619838
0.8171,0.6,0.5,0.618158
0.5029,0.2,0.1667,0.355438
0.6171,0.2,0.1667,0.428823
0.9286,0.4,0.8333,0.708977
0.3371,1.0,0.3333,0.288365
0.2686,0.4,0.8333,0.225761
0.9429,0.4,0.6667,0.724286
0.2914,1.0,0.8333,0.255541
0.9571,0.4,0.6667,0.687068
0.4343,0.4,0.5,0.341003
0.2,0.6,1.0,0.208159
0.4314,0.6,0.5,0.326742
0.2057,0.4,0.3333,0.178619
0.7114,0.2,0.8333,0.521182
0.6314,0.4,0.1667,0.463253
0.6343,0.4,0.5,0.470377
0.3114,0.8,0.5,0.26195
0.5886,0.4,0.5,0.440204
0.4971,0.4,0.3333,0.360266
0.6457,0.2,0.8333,0.500402
0.1971,0.2,0.6667,0.150043
0.9914,0.8,0.1667,0.736244
0.5543,0.2,1.0,0.457834
0.3914,0.8,0.8333,0.33746
0.8743,0.2,0.8333,0.671743
0.62,0.4,0.8333,0.461921
0.4829,1.0,0.3333,0.368098
0.5886,0.8,0.5,0.439999
0.6657,1.0,0.8333,0.546597
0.4257,0.8,0.6667,0.342128
0.8886,1.0,0.1667,0.642169
0.2429,0.2,0.1667,0.169622
0.3714,0.4,0.8333,0.319951
0.5829,0.4,0.1667,0.425106
0.4657,0.4,0.3333,0.344002
0.2086,1.0,1.0,0.224515
0.6257,1.0,0.3333,0.489727
0.5486,0.6,0.6667,0.445043
0.56,1.0,1.0,0.465021
0.2514,0.6,0.5,0.222644
0.88,0.6,0.6667,0.65698
0.5943,1.0,0.1667,0.462853
0.4629,0.6,0.8333,0.371231
0.6086,0.8,0.8333,0.493338
0.3486,0.4,0.6667,0.305927
0.9029,1.0,0.1667,0.643384
0.6914,0.6,1.0,0.559828
0.8314,0.2,0.1667,0.602826
0.9171,1.0,1.0,0.734231
0.7543,0.8,0.3333,0.58489
0.9029,1.0,0.6667,0.688167
0.2343,0.8,0.5,0.19774
0.3971,0.2,1.0,0.314733
0.4286,1.0,0.1667,0.352527
0.2714,0.2,0.6667,0.204337
0.3943,0.6,1.0,0.349139
0.9771,0.2,0.5,0.70499
0.0914,0.4,1.0,0.122924
0.3257,0.6,1.0,0.275124
0.66,0.6,0.3333,0.495679
0.9771,0.8,0.6667,0.719293
0.0971,0.4,0.1667,0.086997
0.9971,1.0,0.3333,0.748744
0.22,1.0,0.5,0.180077
0.2914,0.4,0.1667,0.240098
0.3,0.2,0.3333,0.221648
0.7143,0.6,1.0,0.560066
0.2343,0.4,1.0,0.213243
0.7743,0.2,0.8333,0.588001
0.48,0.2,0.8333,0.370742
0.4514,0.4,1.0,0.371561
0.4686,0.2,0.5,0.359187
0.2257,0.6,0.8333,0.188951
0.4914,0.2,0.3333,0.366286
0.0971,0.2,0.6667,0.115658
0.9286,0.6,1.0,0.702649
0.2286,0.6,0.6667,0.19127
0.5286,0.2,0.5,0.40013
0.9229,0.8,0.8333,0.687987
0.9029,0.2,0.3333,0.657658
0.1429,0.2,0.1667,0.131771
0.2971,0.4,0.3333,0.219925
0.3714,1.0,0.3333,0.288372
0.5457,1.0,0.1667,0.421279
0.8857,0.8,1.0,0.662134
0.8343,0.2,0.3333,0.624448
0.9943,1.0,1.0,0.760373
0.3771,0.4,0.3333,0.266214
0.7114,0.4,0.3333,0.510864
0.5029,0.8,0.1667,0.400419
0.2886,0.4,0.3333,0.235119
0.0857,0.8,0.5,0.102763
0.7171,0.4,0.3333,0.544335
0.3943,0.2,0.8333,0.329788
0.7886,1.0,0.6667,0.621909
0.3229,0.8,0.1667,0.26295
0.5629,0.4,0.1667,0.427598
0.8657,0.6,0.8333,0.644826
0.2086,1.0,0.3333,0.195281
0.7886,0.4,0.3333,0.597044
